Experiment_no,Disyllable,Date,Dataset,Model,Train Loss,Train RMSE,Train R2,Validate Loss,Validate RMSE,Validate R2,Test Loss,Test RMSE,Test R2,Eval RMSE,Eval R2,Training_time,EarlyStop At,EarlyStopPatience,Learning rate,Batch size,Epochs,Loss function,Optimizer,Label mode,Eval label mode,Train feature shape,Label shape,Load_save,Load_checkpoint
138,True,2020-April-01 14:22,ta/d_nospeaker_1/prep_data_13,senet,0.011218115676850814,0.10437472136398757,0.9550608678176576,0.015396201010084772,0.12175763040514775,0.9380989945134364,0.015703572253401337,0.1227637554138894,0.9364501760717142,0.11311275511980055,0.960781886103761,641.1707582473755,44,10,0.001,64,200,mse,Adam,5,3.0,"(48162, 24, 39)","(48162, 17)",,
139,True,2020-April-01 14:36,ta/d_nospeaker_1/prep_data_13_noaug,senet,0.009763820891530264,0.09681978685925896,0.96065866250556,0.014445332618902075,0.11756676797197314,0.9417936920234394,0.014254688695212084,0.11680515113276325,0.942065248503422,0.09760285168886183,0.9711582681250104,465.2375133037567,53,10,0.001,64,200,mse,Adam,5,3.0,"(27522, 24, 39)","(27522, 17)",,
140,True,2020-April-01 22:27,ta/d_dataset_p2/prep_data_13,senet_v2,0.011371882580392616,0.10519735630609196,0.9557204780144126,0.016523555486701917,0.1260837880124214,0.9347460297875634,0.01643965896432431,0.125626415931934,0.9356140397230636,0.1141868457198143,0.9604244246328056,796.4928567409515,24,5,0.001,64,200,mse,Adam,5,3.0,"(102624, 24, 39)","(102624, 17)",,
141,True,2020-April-01 23:00,ta/m_dataset_p2/prep_data_13,senet_v2,0.010644297247861388,0.10187431495895374,0.9572185601231408,0.018278260290414062,0.13249644235734995,0.9259525440943144,0.01853322097565907,0.13332284895193386,0.925610942050878,0.20460963249206546,0.8235949304172178,598.3346583843231,35,10,0.001,64,200,mse,Adam,5,3.0,"(53069, 23, 39)","(53069, 17)",,
142,True,2020-April-02 01:02,ta/m_dataset_p2/prep_data_13,senet_em_v2,0.009152076397107366,0.09462777208620646,0.9631220919051912,0.0183285911866868,0.13273998158680614,0.9255406677278488,0.01798921770408032,0.1315510126753729,0.9276424203566068,0.2148933857679367,0.8313285893361879,929.4821519851683,35,10,0.001,64,200,mse,Adam,5,3.0,"(53069, 23, 39)","(53069, 17)",,
143,True,2020-April-02 01:42,ta/d_dataset_p2/prep_data_13,senet_em_v2,0.007180625969781604,0.08385655270418471,0.971739842176852,0.017748107934485644,0.13045049847043227,0.9300392971254065,0.01804567028825864,0.13145195873286392,0.9294831848721421,,,2216.8214371204376,43,10,0.001,64,200,mse,Adam,5,,"(102624, 24, 39)","(102624, 17)",,
144,True,2020-April-02 01:52,ta/d_nospeaker_1/prep_data_13,senet_v2,0.009704674697539457,0.09717074406546357,0.96077207124636,0.015803653425033332,0.12298314694330124,0.9363433462569292,0.015998598118683732,0.12388401703326135,0.9349952467278928,,,382.46516704559326,25,10,0.001,64,200,mse,Adam,5,,"(48162, 24, 39)","(48162, 17)",,
145,True,2020-April-02 02:01,ta/d_nospeaker_1/prep_data_13_noaug,senet_v2,0.00681473224353914,0.0812527045894648,0.9721301331183679,0.014862134600441591,0.1190644623138678,0.940209207826746,0.014707654600892888,0.118492371494631,0.9400627342028196,,,319.1024217605592,35,10,0.001,64,200,mse,Adam,5,,"(27522, 24, 39)","(27522, 17)",,
146,True,2020-April-02 08:46,ta/d_dataset_p2/prep_data_13,senet_v3,0.011138728115414907,0.10412602603371618,0.9565923727471652,0.016298672301726762,0.12525345084608114,0.9357286719489762,0.01654439119184609,0.12607481017048888,0.935061949722166,0.10611005127429962,0.9657910396907416,1456.4427978992462,46,10,0.001,64,200,mse,Adam,5,3.0,"(102624, 24, 39)","(102624, 17)",,
147,True,2020-April-02 09:08,ta/m_dataset_p2/prep_data_13,senet_v3,0.010035029162096951,0.09889448875011013,0.9597506133149908,0.018167365501157724,0.13205343553365728,0.9268178785306306,0.018390645622687763,0.13291746349007133,0.9259105153149604,0.22478921711444846,0.8156490365820077,892.7538447380066,53,10,0.001,64,200,mse,Adam,5,3.0,"(53069, 23, 39)","(53069, 17)",,
148,True,2020-April-02 09:49,ta/m_dataset_p2/prep_data_13,senet_em_v3,0.011831075247398144,0.10728319394549447,0.9527177281706322,0.018828064656384653,0.13453257459135107,0.9236785210940502,0.01847408508993989,0.13330587077589706,0.925573811683834,0.19588153064250946,0.8477590148703019,958.147127866745,36,10,0.001,64,200,mse,Adam,5,3.0,"(53069, 23, 39)","(53069, 17)",,
